id,user,fecha,tweet,noticia,pais,miedo,ira,expectante,confianza,sorpresa,tristeza,repulsion,alegria,depresion,positivo,negativo,emociones,polaridad,palabra,emocion,puntuacion,emocion2
4542,Psic. Ale Castellanos,2020-12-11 13:10:04,"Si tienes que pedirle que se quede, ya se fue. Aunque se quede. 
#cuarentena #yomequedoencasa #quedateencasa #terapiaonline #ansiedad #depresion #covid_19",Navidad,Mexico,2,1,1,0,0,1,0,0,0,0,1,['miedo'],negativo,ansiedad,miedo,0.594,miedo
4543,Pau,2020-12-11 13:09:06,Me están dando muchísima ansiedad las cenas navideñas enormeeees.....todo mundo con COVID en 3 2 1,Navidad,Mexico,1,1,1,0,0,1,0,0,1,1,1,"['miedo', 'ira', 'expectante', 'tristeza', 'depresion']",neutro,ansiedad,expectante,0.609,expectante
4544,nadia,2020-12-11 12:02:10,me levanté extrañando la vida sin covid así que ni me toquen porque va a ser un día muy triste y con mucha ansiedad,Navidad,Uruguay,1,1,1,0,0,3,0,0,0,0,3,['tristeza'],negativo,triste,tristeza,0.844,tristeza
4549,S,2020-12-11 10:10:20,"Hoy me han hecho regalo de cumpleaños por primera vez en mi empresa. Llevo aquí 3 años. Es una cosa que le tengo que agradecer al covid, el año pasado por estas fechas me daba ansiedad venir a trabajar por un par de víboras que me amargaban la vida. Ya no están ",Navidad,España,1,1,4,1,2,2,0,2,0,2,2,['expectante'],neutro,hecho,confianza,0.727,confianza
4550,AFAEX,2020-12-11 08:50:42,"No te pierdas nuestro #Taller presencial y gratuito de "" Aprender a relajarte en tiempos de COVID-19"". Explicaciones teóricas de la ansiedad, el estrés y ejercicios prácticos de respiración y relajación. 
 Llámanos al 924229178
Agradecimientos: 
@Junta_Ex
  @IgualdadGob",Navidad,España,1,1,1,0,0,1,1,0,0,1,2,"['miedo', 'ira', 'expectante', 'tristeza', 'repulsion']",negativo,ansiedad,miedo,0.594,miedo
4556,Cadena Noticias,2020-12-11 02:07:19,#Salud | #Depresión | #Ansiedad | #COVID | Esto debido a que se ha prolongado el tiempo de confinamiento,Navidad,EEUU,2,2,1,1,0,2,1,0,0,0,2,"['miedo', 'ira', 'tristeza']",negativo,confinamiento,ira,0.531,ira
4557,Versalita,2020-12-11 02:01:49,"Lo bueno de tener covid es que mi ansiedad, al igual que yo, anda bien dormida",Navidad,Mexico,1,1,2,1,1,1,0,1,0,1,1,['expectante'],neutro,bueno,confianza,0.617,confianza
4560,Pato,2020-12-11 01:44:31,El día de hoy me trajo de vuelta a la ansiedad que produce el pensarme tan susceptible a la muerte producto del covid. ,Navidad,Colombia,2,2,2,0,1,2,1,0,0,0,3,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,muerte,tristeza,0.915,tristeza
4561,•aracass•,2020-12-11 01:10:28,"Literal este año fue:
Intro: motivacion
Desarollo: Covid, depresión, ansiedad
Diciembre: toiko la oikoa total estoy kaure",Navidad,Paraguay,1,1,1,0,0,2,0,0,1,0,2,['tristeza'],negativo,depresión,tristeza,0.925,tristeza
4562,Constanza,2020-12-11 01:07:17,Ojalá vivir sola y así ellos pueden ir a todos lados si así lo desean pero realmente yo no tengo ganas de enfermarme y mucho menos pasar por algún tipo de crisis por mi ansiedad a raíz de ser covid positivo.,Navidad,Chile,1,1,1,1,0,1,0,1,0,1,2,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza', 'alegria']",negativo,crisis,miedo,0.766,miedo
4563,lo-ami ✶,2020-12-11 00:51:45,"Amanecí sintiéndome mal de las alergias y el asma, me entró ansiedad terrible de pensar en el COVID y cómo seguro me muero si me da, ay, ya quiero que me vacunen :(",Navidad,Chile,2,2,1,1,0,2,1,1,0,1,3,"['miedo', 'ira', 'tristeza']",negativo,mal,miedo,0.833,miedo
4564,Psic. Ale Castellanos,2020-12-11 00:42:04,"El dolor es inevitable, pero el sufrimiento es opcional. 
#cuarentena #yomequedoencasa #quedateencasa #terapiaonline #ansiedad #depresion #covid_19",Navidad,Mexico,4,1,1,0,0,3,1,0,0,0,4,['miedo'],negativo,dolor,tristeza,0.859,tristeza
4566,Majo Gadea,2020-12-11 00:17:17,"Normalmente ansiedad es mi segundo nombre... el covid me juega mal con eso, espero gua'u si voy a tener o no síntomas ajajajajajaja por qué? No hay porque..",Navidad,Paraguay,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,mal,miedo,0.833,miedo
4576,El MR de tu VIDA,2020-12-10 19:39:50,"Cuantas veces se les ha hecho chiquito el kokorito (metafóricamente), cuantas veces han sentido que es COVID, cuántas ANSIEDAD, cuantas un INFARTO, cuantas se ha hecho todo un pedo en la mente... “¿qué será y por qué?”",Navidad,Mexico,0,0,0,2,0,0,0,0,1,1,0,['confianza'],positivo,sentido,confianza,0.734,confianza
4579,Primera Plana Digital,2020-12-10 18:48:57,"#PrimeraPlanaDigital 
Un estudio reciente de la Universidad de Oxford se demostró que una de cada 5 personas con resultado positivo en la prueba de Covid-19 es diagnosticada con un trastorno de ansiedad o depresión, indicó Enrique Clausen Iberri

https://primeraplanadigital.com.mx/2020/12/10/covid-puede-generar-secuelas-psicologicas-clausen/…",Navidad,Mexico,2,1,3,1,0,2,0,0,0,1,3,['expectante'],negativo,depresión,tristeza,0.925,tristeza
4584,Consejo de Ciencia y Tecnología de Puebla,2020-12-10 15:57:48,"14 de diciembre de 2020. 
 5:00 - 6:00 pm
 EN VIVO: https://buff.ly/3dSDV0q

 Tema: Ansiedad y depresión durante la pandemia: Covid -19
 Invitado: Dr. Martín Espinoza Martínez
¡Esperamos tus dudas y comentarios durante el programa!",Navidad,Mexico,1,0,0,0,0,2,0,0,0,0,2,['tristeza'],negativo,depresión,tristeza,0.925,tristeza
4589,bekho tigre . dr branemark,2020-12-10 15:26:21,"Y, a pesar de que prácticamente no hay riesgo de COVID, como resultado de los encierros, los niños son los que más han sufrido. Casi uno de cada cuatro niños que viven bajo encierro padece ansiedad, y muchos corren el riesgo de sufrir una angustia psicológica duradera.",Navidad,Chile,3,1,5,1,0,2,0,0,0,0,5,['expectante'],negativo,angustia,tristeza,0.902,tristeza
4592,Laranja,2020-12-10 14:40:37,Opresión en la garganta por ansiedad u odinofagia por COVID hagan sus apuestas por vez número 7456 en esta pandemia,Navidad,Argentina,2,1,1,0,0,2,1,0,0,0,3,"['miedo', 'tristeza']",negativo,pandemia,tristeza,0.75,tristeza
4593,F,2020-12-10 14:39:41,Pedir vacaciones en covid me da ansiedad,Navidad,Chile,1,1,2,0,0,1,0,1,0,1,1,['expectante'],neutro,vacaciones,alegria,0.721,alegria
4594,Radio Fe y Alegría Noticias,2020-12-10 14:32:35,"#10Dic Miedo y ansiedad. 

Eso siente Jaime Lorenzo, Director de 
@MedicosUnidosVe
, en medio de la pandemia COVID-19. #RostrosDelCovid https://bit.ly/39VNKfF",Navidad,Venezuela,2,1,1,0,0,2,0,0,0,0,2,"['miedo', 'tristeza']",negativo,pandemia,tristeza,0.75,tristeza
4597,chelozap,2020-12-10 12:26:01,"Mismo por la ansiedad de la propia persona de saber que tiene o cómo solucionar su problema o porque muchas enfermedades se manifiestan siendo ""poca cosa"" o ""no urgente"" y terminan siendo algo grave o de vida o muerte. No hagamos que el #Covid sea más peligroso de lo que es.",Navidad,Uruguay,6,3,4,0,2,5,1,0,0,0,6,['miedo'],negativo,muerte,tristeza,0.915,tristeza
4599,Clavesdemujer,2020-12-10 11:52:10,"La psicóloga Alicia Martos nos cuenta en una entrevista cómo afrontar las situaciones únicas y complicadas vividas por el Covid-19: miedos, soledad, ansiedad… y propone pautas para su abordaje. ¡No te pierdas sus consejos!  https://bit.ly/3oxMMtS 
@aliciamartosCNV",Navidad,España,1,0,0,1,0,1,0,0,0,0,1,"['miedo', 'confianza', 'tristeza']",negativo,soledad,tristeza,0.797,tristeza
4602,Estrategia de Respuesta al VIH,2020-12-10 11:30:35,"La pandemia por #COVID_19 puede causar miedo y ansiedad, en esta época todxs debemos cuidarnos y conectarnos con nuestrxs seres queridos (OnuSida).#UsaTapabocas siempre.",Navidad,Colombia,3,1,2,0,1,2,0,0,1,0,3,['miedo'],negativo,miedo,miedo,0.828,miedo
4611,Joaquín López-Dóriga,2020-12-10 04:10:35,"Nos genera ansiedad aquello que ni siquiera ha pasado, pero que en la mente nos bombardean escenas que pareciera hacerlo real. Como los síntomas ya tan mencionados del COVID-19.

Les comparto 'La imagen que no queremos ver', por 
@lauragarza
: https://bit.ly/3n4RuiG",Navidad,Mexico,1,1,1,1,0,2,0,0,0,1,2,['tristeza'],negativo,ansiedad,miedo,0.594,miedo
4613,FuerzaDeVida,2020-12-10 04:09:08,"Smartphones, uno de los principales factores que contribuyen a la ansiedad (ESTUDIO)

La pandemia de la covid-19 ha aumentado de manera importante la ansiedad hasta el punto de que, en un sondeo realizado hace unos meses en Estados Unidos, dos terceras  https://rfr.bz/t1fke1r",Navidad,EEUU,3,2,2,1,0,3,0,0,0,1,3,"['miedo', 'tristeza']",negativo,pandemia,tristeza,0.75,tristeza
4614,Denis Lara De Ponce,2020-12-10 04:06:19,"Secuelas  post covid-19: Insomnio, ansiedad y otros!! Dios, ayúdame a superar todo esto",Navidad,Venezuela,2,1,2,1,0,1,0,1,1,1,1,"['miedo', 'expectante']",neutro,Dios,confianza,0.617,confianza
4615,Pumpkin.-,2020-12-10 03:40:40,"Llegue a diciembre sin covid, pero tengo un chingo de ansiedad y todo el tiempo me siento emperrada por existir.",Navidad,Venezuela,1,1,1,0,0,1,0,0,1,0,1,"['miedo', 'ira', 'expectante', 'tristeza', 'depresion']",negativo,ansiedad,miedo,0.594,ansiedad
4622,Alan Chavez,2020-12-10 01:10:34,Esperando los resultados de la prueba de COVID de mi madre (afortunadamente negativos) me chingue una jarra de café y ahora estoy como RBD... Sobrevivo por pura ansiedad ,Navidad,Mexico,2,2,2,2,0,3,0,1,0,2,3,['tristeza'],negativo,ansiedad,miedo,0.594,miedo
4626,Almejo.,2020-12-10 00:43:38,"Llegué a Diciembre sin Covid ,pero con 100 ataques de ansiedad.",Navidad,Colombia,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
4632,Cosaco PR,2020-12-09 23:34:05,"El primer estudio a grande escala de salud mental analizando el antes y despues del Covid-19. 
""Las personas con trastornos depresivos, de ansiedad u obsesivo-compulsivos están experimentando un impacto perjudicial en su salud mental debido a la pandemia de COVID-19, que (1/2)",Navidad,EEUU,3,3,2,1,0,3,1,0,0,0,4,"['miedo', 'ira', 'tristeza']",negativo,perjudicial,miedo,0.797,miedo
4635,Juan Carlos ★,2020-12-09 22:43:12,"Llevo toda la semana con ataques de ansiedad pensando que tengo COVID, me la paso tratando de ver si mantengo el olfato y el gusto. ",Navidad,Mexico,1,1,1,1,0,1,0,1,1,1,1,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza', 'alegria', 'depresion']",neutro,ansiedad,expectante,0.609,expectante
4642,María García,2020-12-09 21:13:32,"Necesito ir a la biblio and por el covid me da miedo, but no ir a la biblio me da ansiedad y ese bucle cte en mi mente is real. ",Navidad,Peru,2,1,2,1,1,1,0,0,0,1,2,"['miedo', 'expectante']",negativo,miedo,miedo,0.828,miedo
4648,HaruMaki,2020-12-09 20:50:23,"Se que es por el bien de evitar un rebrote, pero me hizo mierda emocionalmente lo de la fase 2, poder ir a valpo y salir los fin de semanas era parte de mi progreso personal para superar mi enfermedad con la ansiedad, y con el trabajo solo me quedan libres los findes, fuck covid.",Navidad,Chile,3,2,1,1,1,3,2,0,0,2,4,"['miedo', 'tristeza']",negativo,enfermedad,tristeza,0.828,tristeza
4653,Julieta Trejo,2020-12-09 19:28:11,"Los muertos por#COVID no son números, son personas y quiénes estamos perdiendo seres queridos, navegamos entre la tristeza del duelo y la ansiedad de que alguien más pueda enfermarse.",Navidad,Argentina,2,3,2,1,0,3,0,0,0,1,3,"['ira', 'tristeza']",negativo,duelo,tristeza,0.922,tristeza
4656,Psic. Ale Castellanos,2020-12-09 18:44:00,"Pasada la crisis, quédate con quien te llamó o escribió, o se ocupó de saber si necesitabas algo. El camino es con ellos. 
#cuarentena #yomequedoencasa #quedateencasa #terapiaonline #ansiedad #depresion #covid_19",Navidad,Mexico,2,1,1,0,0,1,0,0,0,0,2,['miedo'],negativo,crisis,miedo,0.766,miedo
4657,Yazmín Muñoz,2020-12-09 18:39:26,"Llegue a Diciembre, vencí al covid pero con mil pedos existenciales con ansiedad y estres:)",Navidad,Mexico,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
4658,Julie,2020-12-09 18:34:52,Cómo que las crisis de ansiedad y taquicardia son recaídas de covid  valió barriga!,Navidad,Mexico,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,crisis,miedo,0.766,miedo
4665,DrMarioTorrucoS,2020-12-09 12:35:15,"Ha padecido de ansiedad uno de cada tres mexicanos:
«A causa de la pandemia de Covid-19 se calcula que uno de cada tres mexicanos ha padecido de ansiedad y cinco de cada 10 han sufrido de inseguridad alimentaria».",Navidad,Mexico,4,2,2,0,0,3,0,0,0,0,4,['miedo'],negativo,pandemia,tristeza,0.75,tristeza
4670,AndreBalb,2020-12-09 10:23:26,Esto de entrar a fase dos me tiene con toda la ansiedad de vuelta.... puto COVID,Navidad,Chile,1,1,1,0,0,1,0,0,1,0,1,"['miedo', 'ira', 'expectante', 'tristeza', 'depresion']",negativo,ansiedad,miedo,0.594,ansiedad
4676,𝙈𝘢𝘧𝘦𝘳,2020-12-09 05:31:37,No me ha dado covid pero si ansiedad y estrés quejode. Xoxo,Navidad,Venezuela,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
4681,Ma. Laura Velasquez,2020-12-09 02:26:36,"Sentir algo extraño y no saber si son las hormonas, el post Covid o la ansiedad pandémica. ",Navidad,Ecuador,1,1,1,0,0,1,1,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza', 'repulsion']",negativo,ansiedad,miedo,0.594,miedo
4683,scapegrace,2020-12-09 01:59:27,"No sé a ustedes cómo les encanta viajar, para mí es un suplicioooo. Encima con el covid y la cantidad de declaraciones juradas que hay que llenar, mi ansiedad no para de crecer.",Navidad,Argentina,1,1,2,2,0,1,0,1,0,1,1,"['expectante', 'confianza']",neutro,ansiedad,expectante,0.609,expectante
4684,Tetel,2020-12-09 01:43:45,"Ya no se si es hormona, covid, frío, gripa, estrés, chingo de trabajo por navidad, ansiedad, rush post mudanza o la vida adulta.",Navidad,Mexico,1,1,1,0,0,1,0,0,0,1,3,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
4685,Martha.rada,2020-12-09 01:42:48,"Tengo mucho dolor en el pecho y no sé si será covid o la ansiedad que me está dando cumplir años, fin de año, el final que doy en dos semanas y no estoy llegando, pensar en laburar en dos lugares toda la temporada. Mejor me mato.",Navidad,Argentina,2,1,1,0,0,2,0,1,1,2,2,"['miedo', 'tristeza']",neutro,dolor,tristeza,0.859,tristeza
4687,Witching,2020-12-09 01:04:28,¿Es covid o es ansiedad? ¿O tal vez es las pocas horas de sueño que me permito al día?,Navidad,Argentina,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
4688,Psic. Ale Castellanos,2020-12-09 00:42:02,"Es espantoso el ruido de un corazón cuando se rompe.
#cuarentena #yomequedoencasa #quedateencasa #terapiaonline #ansiedad #depresion #covid_19",Navidad,Argentina,4,3,1,0,1,3,0,0,0,0,4,['miedo'],negativo,espantoso,miedo,0.906,miedo
4690,𝔸𝕟𝕕𝕣𝕠𝕞𝕖𝕕𝕒 ⁷,2020-12-09 00:37:08,Esta jodido no saber si es Covid o un ataque de ansiedad. ,Navidad,Mexico,2,2,1,0,0,1,0,0,0,0,2,"['miedo', 'ira']",negativo,ataque,ira,0.853,ira
4692,ʟᴜᴄᴀs,2020-12-09 00:20:06,"Ya no sé si son nervios, ansiedad, estrés, covid, cuatro de carne, una de choclo",Navidad,Argentina,1,1,1,0,0,1,1,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza', 'repulsion']",negativo,ansiedad,miedo,0.594,miedo
4694,IBERO Cd. de México,2020-12-08 23:13:00,"COVID-19: IBERO realiza encuesta sobre bienestar emocional de niñas y niños https://bit.ly/33Ursa9

Análisis destaca que cercanía familiar durante pandemia alegra a niñas y niños y subsana su ansiedad",Navidad,Mexico,2,1,1,3,0,2,0,1,0,2,2,['confianza'],neutro,pandemia,tristeza,0.75,tristeza
4697,danitemi,2020-12-08 21:10:40,"hoy en un nuevo episodio de ""¿es covid?"":

no, no es covid, es ansiedad de hablar de algo que me duele pero que me tengo que sacar del pecho y que cuando lo dije respire y me sentí más ligera y se me quitó el dolor de cabeza",Navidad,Mexico,2,1,1,0,0,2,0,0,0,1,2,"['miedo', 'tristeza']",negativo,dolor,tristeza,0.859,tristeza
4698,ECIS - Sexualidad,2020-12-08 21:08:28,"La OMS alerta de que ""1 de cada 5 personas se ve afectada por la [...] ansiedad"". Una cifra importante. Las razones suelen estar en el trabajo, el cuidado de los hijos, el estrés derivado por problemas dentro de la pareja u otras dificultades imprevistas, como el COVID—19",Navidad,Paraguay,1,1,1,1,0,2,0,0,0,2,3,['tristeza'],negativo,ansiedad,miedo,0.594,miedo
4703,María Dolores,2020-12-08 20:24:17,"Esto conlleva más estrés y ansiedad. El covid no acabará con nosotros, pero traspasar los límites sí. Presión, presión y más presión. Sirva esto como una protesta y una petición para limitar el mal uso de las tecnologías.",Navidad,España,2,1,2,0,0,2,0,0,0,1,6,"['miedo', 'expectante', 'tristeza']",negativo,mal,miedo,0.833,miedo
4707,LEXIA Insights & Solutions,2020-12-08 19:40:06,"En el nuevo mundo Covid-19 , todos estamos lidiando con emociones intensas y enormes niveles de ansiedad. Estas emociones no son malas.
Cómo la inteligencia emocional puede ayudarlo a lidiar con la pandemia Covid-19 por 
@Inc",Navidad,EEUU,3,1,1,1,0,2,0,1,0,1,2,['miedo'],negativo,pandemia,tristeza,0.75,tristeza
4720,Pame López,2020-12-08 16:51:03,"Llevo como 3 meses entrando al área covid, recuerdo que el primer día entre llorando , entre en pánico y con ansiedad, en fin los primeros días era feo y fuerte ver a los pacientes, en especial a los viejitos es muy triste verlos , entonces hago lo que me toca y no volteo",Navidad,Mexico,2,1,1,0,0,4,2,1,0,2,6,['tristeza'],negativo,triste,tristeza,0.844,tristeza
4721,Rafa,2020-12-08 16:24:17,"El puto bicho ha conseguido quitarme las ganas y ansiedad de comer.

Covid 1 - Psicóloga 0",Navidad,España,1,1,1,0,0,1,0,0,0,1,1,"['miedo', 'ira', 'expectante', 'tristeza']",neutro,ansiedad,expectante,0.609,expectante
4724,Arely Melo,2020-12-08 15:55:27,No es una enfermedad cualquiera #Covid al menos no para mi. Sabe qué número de recaída voy. Todo comenzó el 27 de marzo y ayer todo empezó con una taquicardia incontrolada que terminó en una crisis de ansiedad y en hospitalización. Qué sigue ? Más estudios y más paciencia ,Navidad,Mexico,3,1,2,1,0,3,1,0,1,2,4,"['miedo', 'tristeza']",negativo,enfermedad,tristeza,0.828,tristeza
4727,MR Charles,2020-12-08 14:28:18,"A mi si me pone muy feliz hoy  Covid-19 que ha se llevado más de 1M de personas en el mundo, millones de niños sin estudiar, miles de negocios y sueños rotos,  millones con ansiedad, millones de planes cancelados, millones de amigos y familias separadas 

#felizdia #VaccineDay",Navidad,Mexico,1,1,1,0,0,2,0,1,0,2,2,['tristeza'],neutro,feliz,alegria,0.879,alegria
4731,Joha Puerto,2020-12-08 14:07:12,"Bueno, después de casi 9 meses el el bicho (covid-19) llegó a mi casa y por mi hijo mejor, quien tuvo ataques de ansiedad cuando empezó toda esta ""película"", quien se cuido todo el tiempo, a quien su papá no lo dejaba salir y cuando estaba conmigo, menos.",Navidad,Colombia,1,1,1,0,1,2,0,0,2,1,2,"['tristeza', 'depresion']",negativo,ansiedad,miedo,0.594,ansiedad
4735,Dept de Salud de PR,2020-12-08 13:00:15,"Es importante que estemos atentos a nuestros seres queridos en esta época navideña. La tristeza y la ansiedad pueden ser emociones comunes en esta temporada ante la pérdida de seres queridos a consecuencia del COVID-19. 

Si quieres promover vida y esperanza, regala solidaridad.",Navidad,EEUU,2,2,2,4,1,3,0,1,0,2,3,['confianza'],negativo,tristeza,tristeza,0.864,tristeza
